Numero_PDL;Numero_facture;Segment;Formule_tarifaire_acheminement;Puissance_souscrite;Date_facture;Date_debut_periode;Date_fin_periode;Duree_periode_consommation;Nom_fournisseur;Client_final;Tarif_acheminement;Tarif_taxes_contributions_locales;Tarif_fourniture;Total_TTC;Total_TVA;Total_HTVA;Consommation_BASE;Consommation_HP;Consommation_HC;Consommation_POINTE;Consommation_HPH;Consommation_HCH;Consommation_HPB;Consommation_HCB;Consommation_totale;Depassement;Depassement_puissance_souscrite;Prestations_GRD;Frais_remises_supplementaires
PDL_152;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;14.87;5.41;9.94;34.08;3.86;30.22;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0.0
PDL_65;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;15.049999999999999;6.26;10.38;35.33;3.64;31.69;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0;0.0
PDL_151;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-24;2025-04-23;30;LBE;;23.130000000000003;13.88;30.33;78.19;10.85;67.34;326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;326.0;0.0;0.0;0.0;0.0
PDL_150;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-22;2025-04-21;30;LBE;;15.71;5.48;8.719999999999999;33.27;3.36;29.91;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0
PDL_64;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-13;2025-05-12;29;LBE;;9.29;3.71;6.74;21.9;2.16;19.74;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0
PDL_149;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;9.53;2.91;4.9;19.06;1.7200000000000002;17.34;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0
PDL_63;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;11.760000000000002;4.07;6.22;24.22;2.17;22.05;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0
PDL_62;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;77.75;111.72;259.58000000000004;532.53;83.48;449.05;0.0;2108.0;985.0;0.0;0.0;0.0;0.0;0.0;3093.0;0.0;0.0;0.0;0.0
PDL_148;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-27;2025-04-26;30;LBE;;20.58;17.240000000000002;40.379999999999995;91.66;13.46;78.2;442.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;442.0;0.0;0.0;0.0;0.0
PDL_147;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-19;2025-04-18;30;LBE;;23.22;11.790000000000001;24.94;69.32;9.37;59.95;264.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.0;0.0;0.0;0.0;0.0
PDL_146;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-25;2025-04-24;30;LBE;;11.98;3.7199999999999998;5.6;23.38;2.08;21.3;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0
PDL_154;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-21;2025-04-20;30;LBE;;10.82;4.29;8.46;26.54;2.97;23.57;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.0;0.0;0.0;0.0
PDL_145;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;9.209999999999999;2.68;4.3;17.68;1.49;16.19;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0
PDL_61;8229;C5;BT ≤ 36 kVA MU-HP/HC;24.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;89.33;56.27;131.83999999999997;327.92;50.48;277.44;1496.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1496.0;0.0;0.0;0.0;0.0
PDL_143;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-25;2025-04-24;30;LBE;;108.74;127.11;321.85;666.62;108.92;557.7;3686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3686.0;0.0;0.0;0.0;0.0
PDL_85;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;16.52;15.33;35.199999999999996;78.22;11.17;67.05;383.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;383.0;0.0;0.0;0.0;0.0
PDL_142;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-27;2025-04-26;30;LBE;;20.83;13.98;30.589999999999996;75.86;10.46;65.4;329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0
PDL_141;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-25;2025-04-24;30;LBE;;15.459999999999999;10.8;25.209999999999997;60.02;8.549999999999999;51.47;267.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0
PDL_140;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-23;2025-04-22;30;LBE;;25.759999999999998;16.61;37.36;93.06;13.33;79.73;407.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.0;0.0;0.0;0.0;0.0
PDL_139;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-24;2025-04-23;30;LBE;;15.67;5.59;8.98;33.67;3.43;30.24;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0
PDL_138;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-25;2025-04-24;30;LBE;;21.03;12.73;27.369999999999997;70.74;9.61;61.13;292.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0
PDL_86;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;77.52;134.11;333.74;649.93;104.55999999999999;545.37;3824.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3824.0;0.0;0.0;0.0;0.0
PDL_137;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-27;2025-04-26;30;LBE;;13.059999999999999;8.540000000000001;19.39;47.44;6.45;40.99;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0
PDL_87;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;11.36;8.43;18.89;44.63;5.949999999999999;38.68;195.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0
PDL_136;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-16;2025-03-23;2025-04-22;30;LBE;;28.92;17.650000000000002;38.66;99.21;13.98;85.23;422.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;422.0;0.0;0.0;0.0;0.0
PDL_88;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;61.35;104.57;260.6;508.23;81.71000000000001;426.52;2981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2981.0;0.0;0.0;0.0;0.0
PDL_115;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;65.84;81.72999999999999;193.10000000000002;402.48;61.809999999999995;340.67;2203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2203.0;0.0;0.0;0.0;0.0
PDL_84;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;12.56;5.96;11.08;33.28;3.68;29.6;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0
PDL_180;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;18.759999999999998;7.609999999999999;14.18;46.04;5.49;40.55;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0
PDL_114;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-02;2025-05-01;29;LBE;;9.239999999999998;3.6100000000000003;6.47;21.4;2.08;19.32;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0
PDL_132;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;58.169999999999995;38.739999999999995;95.74000000000001;229.0;36.35;192.65;1080.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1080.0;0.0;0.0;0.0;0.0
PDL_113;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-10;2025-05-09;29;LBE;;17.71;12.59;26.700000000000003;65.7;8.7;57.0;285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0
PDL_112;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;13.260000000000002;7.64;15.41;41.33;5.02;36.31;155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.0;0.0;0.0;0.0;0.0
PDL_133;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;16.47;7.06;14.18;43.07;5.36;37.71;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0
PDL_111;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;8.839999999999998;2.67;4.06;16.9;1.33;15.57;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0
PDL_110;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-10;2025-05-09;29;LBE;;16.55;15.33;35.199999999999996;78.26;11.18;67.08;383.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;383.0;0.0;0.0;0.0;0.0
PDL_156;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-25;2025-04-24;30;LBE;;27.439999999999998;23.54;56.620000000000005;126.94;19.34;107.6;629.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;629.0;0.0;0.0;0.0;0.0
PDL_109;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;14.66;10.91;23.830000000000002;57.04;7.64;49.4;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.0;0.0;0.0;0.0;0.0
PDL_108;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;9.529999999999998;4.25;8.13;24.51;2.6;21.91;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0
PDL_167;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-20;2025-04-19;30;LBE;;9.45;3.05;5.24;19.54;1.7999999999999998;17.74;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0
PDL_168;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-03-16;2025-04-15;30;LBE;;34.45;17.33;36.39;102.3;14.13;88.17;396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;396.0;0.0;0.0;0.0;0.0
PDL_169;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-21;2025-04-20;30;LBE;;24.11;15.82;36.74;89.82;13.15;76.67;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;0.0;0.0;0.0;0.0
PDL_170;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-20;2025-04-19;30;LBE;;20.03;11.47;25.549999999999997;66.28;9.23;57.05;271.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271.0;0.0;0.0;0.0;0.0
PDL_402;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-05-09;2025-05-09;0;LBE;;0.0;0.0;0.0;61.25;10.21;51.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.04;0.0
PDL_107;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;13.270000000000001;7.58;15.250000000000002;41.08;4.9799999999999995;36.1;153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;153.0;0.0;0.0;0.0;0.0
PDL_172;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-17;2025-04-16;30;LBE;;10.12;3.35;6.029999999999999;21.65;2.15;19.5;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0
PDL_106;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;31.37;50.21;125.0;245.66;39.08;206.58;1418.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1418.0;0.0;0.0;0.0;0.0
PDL_173;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-01;2025-04-30;29;LBE;;9.649999999999999;4.69;9.26;26.54;2.94;23.6;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0
PDL_178;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-22;2025-04-21;30;LBE;;26.35;16.4;36.83;92.88;13.3;79.58;401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.0;0.0;0.0;0.0;0.0
PDL_105;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-16;2025-04-02;2025-05-01;29;LBE;;93.48;144.51000000000002;354.75000000000006;704.96;112.22;592.74;4066.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4066.0;0.0;0.0;0.0;0.0
PDL_179;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-16;2025-03-27;2025-04-26;30;LBE;;29.55;23.52;53.75;125.12;18.3;106.82;596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;596.0;0.0;0.0;0.0;0.0
PDL_104;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-13;2025-05-12;29;LBE;;9.059999999999999;3.14;5.27;19.18;1.71;17.47;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0
PDL_116;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-16;2025-04-08;2025-05-07;29;LBE;;25.089999999999996;23.740000000000002;53.95;120.18;17.400000000000002;102.78;599.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;599.0;0.0;0.0;0.0;0.0
PDL_103;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-16;2025-04-11;2025-05-10;29;LBE;;76.4;107.33999999999999;259.05;525.02;82.23;442.79;2963.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2963.0;0.0;0.0;0.0;0.0
PDL_101;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-10;2025-05-09;29;LBE;;15.129999999999999;17.63;42.57;88.61;13.28;75.33;468.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;0.0;0.0;0.0;0.0
PDL_100;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-11;2025-05-10;29;LBE;;31.39;45.28;110.85999999999999;222.34;34.81;187.53;1255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1255.0;0.0;0.0;0.0;0.0
PDL_99;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;31.729999999999997;39.64;94.88999999999999;196.36;30.1;166.26;1071.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1071.0;0.0;0.0;0.0;0.0
PDL_98;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;9.809999999999999;4.89;9.78;27.59;3.1100000000000003;24.48;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0
PDL_166;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;58.9;36.15;87.67000000000002;216.64;33.92;182.72;987.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;987.0;0.0;0.0;0.0;0.0
PDL_163;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;21.04;11.440000000000001;26.85;69.45;10.120000000000001;59.33;286.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;286.0;0.0;0.0;0.0;0.0
PDL_95;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;9.29;3.75;6.83;22.06;2.19;19.87;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0
PDL_159;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;21.62;6.51;8.55;40.51;3.83;36.68;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0
PDL_161;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;20.439999999999998;10.83;25.29;66.12;9.56;56.56;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0
PDL_94;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-06;2025-05-05;29;LBE;;15.53;7.44;13.420000000000002;40.97;4.58;36.39;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0.0;0.0;0.0;0.0
PDL_91;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-04-08;2025-05-07;29;LBE;;24.49;17.72;37.019999999999996;91.48;12.25;79.23;404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;404.0;0.0;0.0;0.0;0.0
PDL_90;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-16;2025-04-03;2025-05-02;29;LBE;;74.31;100.57;241.60999999999999;493.46;76.97;416.49;2762.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2762.0;0.0;0.0;0.0;0.0
PDL_164;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-16;2025-04-15;30;LBE;;11.27;2.8099999999999996;3.25;18.61;1.28;17.33;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0
PDL_89;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-13;2025-05-12;29;LBE;;8.509999999999998;1.9300000000000002;2.14;13.31;0.7300000000000001;12.58;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
PDL_60;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;12.670000000000002;6.0600000000000005;11.33;33.83;3.77;30.06;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;0.0
PDL_165;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-03-15;2025-04-14;30;LBE;;20.93;8.69;16.959999999999997;53.28;6.7;46.58;172.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172.0;0.0;0.0;0.0;0.0
PDL_102;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;16.259999999999998;9.09;17.669999999999998;48.93;5.91;43.02;181.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0
PDL_58;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;28.02;14.88;26.78;79.1;9.42;69.68;286.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;286.0;0.0;0.0;0.0;0.0
PDL_54;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;12.71;6.33;12.030000000000001;35.05;3.98;31.07;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;0.0
PDL_118;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-26;2025-04-25;30;LBE;;12.459999999999999;4.699999999999999;8.120000000000001;28.15;2.87;25.28;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0
PDL_155;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-03-18;2025-04-17;30;LBE;;18.14;3.98;2.04;25.49;1.33;24.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_117;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-19;2025-04-18;30;LBE;;27.049999999999997;17.77;41.769999999999996;101.72;15.13;86.59;458.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.0;0.0;0.0;0.0;0.0
PDL_97;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-18;2025-04-17;30;LBE;;10.04;3.38;6.12;21.7;2.16;19.54;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0
PDL_46;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-24;2025-04-23;30;LBE;;9.459999999999999;3.35;6.029999999999999;20.86;2.02;18.84;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0
PDL_41;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-12;2025-05-11;29;LBE;;20.28;18.39;41.60999999999999;93.64;13.36;80.28;457.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;457.0;0.0;0.0;0.0;0.0
PDL_40;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-04-10;2025-05-09;29;LBE;;29.57;28.54;64.88;143.99;21.0;122.99;725.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;725.0;0.0;0.0;0.0;0.0
PDL_47;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-16;2025-03-21;2025-04-20;30;LBE;;31.810000000000002;17.759999999999998;37.52;101.01;13.92;87.09;409.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;409.0;0.0;0.0;0.0;0.0
PDL_39;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;18.6;14.58;31.82;75.3;10.299999999999999;65.0;344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344.0;0.0;0.0;0.0;0.0
PDL_38;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-10;2025-05-09;29;LBE;;14.57;10.47;22.71;55.06;7.31;47.75;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;239.0;0.0;0.0;0.0;0.0
PDL_48;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-23;2025-04-22;30;LBE;;14.049999999999999;6.22;12.030000000000001;36.58;4.28;32.3;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;0.0;0.0;0.0;0.0
PDL_28;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-04-09;2025-05-08;29;LBE;;27.560000000000002;40.67;100.44;200.17;31.5;168.67;1135.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1135.0;0.0;0.0;0.0;0.0
PDL_37;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-05-16;2025-04-07;2025-05-06;29;LBE;;15.01;6.26;10.38;35.28;3.63;31.65;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0;0.0
PDL_49;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-22;2025-04-21;30;LBE;;14.78;6.72;13.329999999999998;39.61;4.78;34.83;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;0.0;0.0;0.0
PDL_36;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-04-07;2025-05-06;29;LBE;;8.849999999999998;2.67;4.06;16.91;1.33;15.58;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0
PDL_50;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-16;2025-03-18;2025-04-17;30;LBE;;22.97;12.69;28.67;75.01;10.68;64.33;307.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;307.0;0.0;0.0;0.0;0.0
PDL_53;8229;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-16;2025-03-19;2025-04-18;30;LBE;;11.6;5.04;10.369999999999997;30.66;3.6500000000000004;27.01;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0
